Filename,start_date,end_date,mid_date,POINT_1_VELOCITY,POINT_2_VELOCITY,POINT_3_VELOCITY,POINT_4_VELOCITY
2020-03-02_2020-03-14_S1B_S1B.tif,2020-03-02,2020-03-14,2020/03/08,,,,1975.0
2021-01-10_2021-01-16_S1B_S1A_T2.tif,2021-01-10,2021-01-16,2021/01/13,,7194.0,,1870.0
2019-07-30_2019-08-11_S1B_S1B.tif,2019-07-30,2019-08-11,2019/08/05,,6748.0,3152.0,1947.0
2020-06-12_2020-06-24_S1A_S1A.tif,2020-06-12,2020-06-24,2020/06/18,,6973.0,3123.0,1984.0
2017-03-25_2017-04-06_S1B_S1B.tif,2017-03-25,2017-04-06,2017/03/31,,,,
2019-03-09_2019-03-21_S1A_S1A_T2.tif,2019-03-09,2019-03-21,2019/03/15,,,,
2017-07-28_2017-08-09_S1B_S1B.tif,2017-07-28,2017-08-09,2017/08/03,,6826.0,2998.0,1847.0
2017-08-14_2017-08-26_S1B_S1B.tif,2017-08-14,2017-08-26,2017/08/20,,,,
2018-10-10_2018-10-16_S1B_S1A_T2.tif,2018-10-10,2018-10-16,2018/10/13,,,,
2017-05-29_2017-06-10_S1B_S1B.tif,2017-05-29,2017-06-10,2017/06/04,,6838.0,2930.0,1805.0
2019-03-08_2019-03-14_S1B_S1A.tif,2019-03-08,2019-03-14,2019/03/11,,,3552.0,
2020-09-22_2020-10-04_S1B_S1B_T2.tif,2020-09-22,2020-10-04,2020/09/28,,,,
2019-03-14_2019-03-26_S1A_S1A.tif,2019-03-14,2019-03-26,2019/03/20,,,,
2020-07-24_2020-08-05_S1B_S1B.tif,2020-07-24,2020-08-05,2020/07/30,,7051.0,3071.0,1879.0
2021-07-25_2021-08-06_S1A_S1A.tif,2021-07-25,2021-08-06,2021/07/31,,7136.0,3157.0,1954.0
2019-02-06_2019-02-18_S1A_S1A.tif,2019-02-06,2019-02-18,2019/02/12,,,,
2021-11-21_2021-11-27_S1B_S1A.tif,2021-11-21,2021-11-27,2021/11/24,,,,
2020-10-04_2020-10-10_S1B_S1A_T2.tif,2020-10-04,2020-10-10,2020/10/07,,,,
2021-10-06_2021-10-12_S1B_S1A_T2.tif,2021-10-06,2021-10-12,2021/10/09,,,,
2017-06-11_2017-06-23_S1A_S1A_T2.tif,2017-06-11,2017-06-23,2017/06/17,,,,
2016-11-13_2016-11-19_S1B_S1A.tif,2016-11-13,2016-11-19,2016/11/16,,5693.0,2964.0,1913.0
2019-11-03_2019-11-15_S1B_S1B_T2.tif,2019-11-03,2019-11-15,2019/11/09,,,,
2020-05-14_2020-05-26_S1A_S1A.tif,2020-05-14,2020-05-26,2020/05/20,,6891.0,3121.0,1886.0
2019-07-25_2019-07-31_S1B_S1A.tif,2019-07-25,2019-07-31,2019/07/28,9705.0,6678.0,3034.0,1882.0
2020-08-29_2020-09-10_S1B_S1B_T2.tif,2020-08-29,2020-09-10,2020/09/04,,,,
2019-06-12_2019-06-18_S1B_S1A_T2.tif,2019-06-12,2019-06-18,2019/06/15,,,,
2021-02-06_2021-02-12_S1B_S1A.tif,2021-02-06,2021-02-12,2021/02/09,,,,
2016-08-25_2016-09-06_S1A_S1A.tif,2016-08-25,2016-09-06,2016/08/31,,,,
2019-08-23_2019-08-29_S1B_S1A.tif,2019-08-23,2019-08-29,2019/08/26,9061.0,6550.0,3057.0,1812.0
2017-07-16_2017-07-28_S1B_S1B.tif,2017-07-16,2017-07-28,2017/07/22,,6771.0,3038.0,1833.0
2022-03-24_2022-04-05_S1A_S1A.tif,2022-03-24,2022-04-05,2022/03/30,,,,
2022-10-12_2022-10-24_S1A_S1A.tif,2022-10-12,2022-10-24,2022/10/18,,,2905.0,1897.0
2018-03-25_2018-03-31_S1B_S1A.tif,2018-03-25,2018-03-31,2018/03/28,,,3064.0,1928.0
2020-07-19_2020-07-25_S1B_S1A.tif,2020-07-19,2020-07-25,2020/07/22,12036.0,7331.0,3156.0,1963.0
2018-02-17_2018-02-23_S1B_S1A.tif,2018-02-17,2018-02-23,2018/02/20,,,,1896.0
2019-02-25_2019-03-09_S1A_S1A.tif,2019-02-25,2019-03-09,2019/03/03,,,,
2022-08-03_2022-08-15_S1A_S1A.tif,2022-08-03,2022-08-15,2022/08/09,,6861.0,3064.0,
2021-09-05_2021-09-11_S1B_S1A.tif,2021-09-05,2021-09-11,2021/09/08,,7520.0,3245.0,1975.0
2020-08-30_2020-09-11_S1A_S1A.tif,2020-08-30,2020-09-11,2020/09/05,,7068.0,3061.0,1945.0
2017-08-04_2017-08-16_S1B_S1B_T2.tif,2017-08-04,2017-08-16,2017/08/10,,,,
2016-11-01_2016-11-07_S1B_S1A.tif,2016-11-01,2016-11-07,2016/11/04,,5898.0,2765.0,1942.0
2022-07-22_2022-08-03_S1A_S1A.tif,2022-07-22,2022-08-03,2022/07/28,,6877.0,3114.0,
2016-12-31_2017-01-06_S1B_S1A.tif,2016-12-31,2017-01-06,2017/01/03,,,2794.0,1750.0
2019-10-10_2019-10-16_S1B_S1A.tif,2019-10-10,2019-10-16,2019/10/13,,6569.0,2850.0,1813.0
2021-08-24_2021-08-30_S1B_S1A.tif,2021-08-24,2021-08-30,2021/08/27,,7507.0,3261.0,1983.0
2021-08-29_2021-09-04_S1B_S1A.tif,2021-08-29,2021-09-04,2021/09/01,,,,
2017-08-28_2017-09-03_S1B_S1A_T2.tif,2017-08-28,2017-09-03,2017/08/31,,,,
2021-09-05_2021-09-17_S1B_S1B.tif,2021-09-05,2021-09-17,2021/09/11,,7123.0,3082.0,1936.0
2019-04-20_2019-04-26_S1B_S1A.tif,2019-04-20,2019-04-26,2019/04/23,10419.0,6829.0,3395.0,2204.0
2019-04-26_2019-05-08_S1A_S1A.tif,2019-04-26,2019-05-08,2019/05/02,,,,
2020-07-24_2020-07-30_S1B_S1A_T2.tif,2020-07-24,2020-07-30,2020/07/27,,,,
2022-11-07_2022-11-19_S1A_S1A.tif,2022-11-07,2022-11-19,2022/11/13,,,,
2018-06-16_2018-06-28_S1A_S1A.tif,2018-06-16,2018-06-28,2018/06/22,,,,
2017-05-30_2017-06-11_S1A_S1A.tif,2017-05-30,2017-06-11,2017/06/05,,6754.0,2979.0,
2018-06-17_2018-06-29_S1B_S1B.tif,2018-06-17,2018-06-29,2018/06/23,,7018.0,3090.0,1923.0
2020-07-31_2020-08-06_S1B_S1A_T2.tif,2020-07-31,2020-08-06,2020/08/03,,,,
2021-11-11_2021-11-17_S1B_S1A_T2.tif,2021-11-11,2021-11-17,2021/11/14,,,,
2017-09-02_2017-09-14_S1B_S1B.tif,2017-09-02,2017-09-14,2017/09/08,,6806.0,3061.0,1789.0
2020-07-30_2020-08-11_S1A_S1A.tif,2020-07-30,2020-08-11,2020/08/05,,7197.0,3056.0,1879.0
2021-05-27_2021-06-08_S1B_S1B.tif,2021-05-27,2021-06-08,2021/06/02,,6998.0,,
2017-02-15_2017-02-21_S1B_S1A.tif,2017-02-15,2017-02-21,2017/02/18,,,,
2020-03-26_2020-04-01_S1B_S1A_T2.tif,2020-03-26,2020-04-01,2020/03/29,,,,
2020-07-18_2020-07-30_S1A_S1A.tif,2020-07-18,2020-07-30,2020/07/24,,7032.0,3154.0,1901.0
2020-12-27_2021-01-02_S1B_S1A_T2.tif,2020-12-27,2021-01-02,2020/12/30,,,,
2017-09-09_2017-09-15_S1B_S1A.tif,2017-09-09,2017-09-15,2017/09/12,,6765.0,3320.0,2195.0
2020-08-24_2020-08-30_S1B_S1A_T2.tif,2020-08-24,2020-08-30,2020/08/27,,,,
2019-08-11_2019-08-23_S1B_S1B.tif,2019-08-11,2019-08-23,2019/08/17,,6433.0,2820.0,1922.0
2020-09-05_2020-09-17_S1B_S1B.tif,2020-09-05,2020-09-17,2020/09/11,,7059.0,3069.0,1966.0
2018-08-22_2018-09-03_S1A_S1A.tif,2018-08-22,2018-09-03,2018/08/28,,6874.0,3116.0,1967.0
2019-12-21_2019-12-27_S1B_S1A_T2.tif,2019-12-21,2019-12-27,2019/12/24,,,,
2017-05-22_2017-05-28_S1B_S1A.tif,2017-05-22,2017-05-28,2017/05/25,,,,
2021-04-02_2021-04-08_S1B_S1A.tif,2021-04-02,2021-04-08,2021/04/05,,7005.0,,2007.0
2017-07-04_2017-07-10_S1B_S1A.tif,2017-07-04,2017-07-10,2017/07/07,,6814.0,3064.0,1839.0
2021-09-30_2021-10-12_S1A_S1A_T2.tif,2021-09-30,2021-10-12,2021/10/06,,,,
2020-01-26_2020-02-01_S1B_S1A.tif,2020-01-26,2020-02-01,2020/01/29,,,3240.0,1911.0
2018-05-06_2018-05-18_S1A_S1A.tif,2018-05-06,2018-05-18,2018/05/12,,,,
2021-08-07_2021-08-13_S1B_S1A.tif,2021-08-07,2021-08-13,2021/08/10,11625.0,7387.0,3243.0,1962.0
2021-09-12_2021-09-18_S1B_S1A.tif,2021-09-12,2021-09-18,2021/09/15,,7311.0,3213.0,1947.0
2020-05-13_2020-05-25_S1B_S1B.tif,2020-05-13,2020-05-25,2020/05/19,,6925.0,,1934.0
2021-10-06_2021-10-18_S1B_S1B.tif,2021-10-06,2021-10-18,2021/10/12,,,3164.0,2062.0
2019-12-14_2019-12-20_S1B_S1A.tif,2019-12-14,2019-12-20,2019/12/17,,,,
2021-11-04_2021-11-10_S1B_S1A.tif,2021-11-04,2021-11-10,2021/11/07,,,3214.0,1900.0
2019-03-27_2019-04-08_S1B_S1B.tif,2019-03-27,2019-04-08,2019/04/02,,,,
2019-12-30_2020-01-05_S1B_S1A.tif,2019-12-30,2020-01-05,2020/01/02,,,,
2017-06-29_2017-07-11_S1B_S1B.tif,2017-06-29,2017-07-11,2017/07/05,,6669.0,3000.0,1812.0
2017-09-02_2017-09-08_S1B_S1A_T2.tif,2017-09-02,2017-09-08,2017/09/05,,,,
2017-09-21_2017-10-03_S1B_S1B.tif,2017-09-21,2017-10-03,2017/09/27,,6577.0,2979.0,1835.0
2021-02-08_2021-02-14_S1B_S1A.tif,2021-02-08,2021-02-14,2021/02/11,,,3094.0,1929.0
2020-01-19_2020-01-25_S1B_S1A.tif,2020-01-19,2020-01-25,2020/01/22,,,,
2019-05-31_2019-06-06_S1B_S1A.tif,2019-05-31,2019-06-06,2019/06/03,9541.0,6625.0,3126.0,2045.0
2016-08-27_2016-09-08_S1A_S1A.tif,2016-08-27,2016-09-08,2016/09/02,,5766.0,2779.0,1783.0
2021-05-15_2021-05-21_S1B_S1A.tif,2021-05-15,2021-05-21,2021/05/18,11408.0,6768.0,,1996.0
2018-03-06_2018-03-12_S1B_S1A_T2.tif,2018-03-06,2018-03-12,2018/03/09,,,,
2019-08-30_2019-09-05_S1B_S1A_T2.tif,2019-08-30,2019-09-05,2019/09/02,,,,
2021-10-16_2021-10-22_S1B_S1A.tif,2021-10-16,2021-10-22,2021/10/19,,,,
2022-03-22_2022-04-03_S1A_S1A.tif,2022-03-22,2022-04-03,2022/03/28,,,,
2019-09-23_2019-10-05_S1B_S1B.tif,2019-09-23,2019-10-05,2019/09/29,,6500.0,2936.0,1754.0
2017-05-24_2017-05-30_S1B_S1A.tif,2017-05-24,2017-05-30,2017/05/27,,6869.0,2990.0,1888.0
2020-04-19_2020-05-01_S1B_S1B_T2.tif,2020-04-19,2020-05-01,2020/04/25,,,,
2022-08-13_2022-08-25_S1A_S1A.tif,2022-08-13,2022-08-25,2022/08/19,,6695.0,3090.0,1918.0
2020-06-06_2020-06-12_S1B_S1A_T2.tif,2020-06-06,2020-06-12,2020/06/09,,,,
2018-01-07_2018-01-13_S1B_S1A.tif,2018-01-07,2018-01-13,2018/01/10,,,,2096.0
2021-11-28_2021-12-04_S1B_S1A.tif,2021-11-28,2021-12-04,2021/12/01,,,3207.0,1999.0
2018-02-12_2018-02-18_S1B_S1A.tif,2018-02-12,2018-02-18,2018/02/15,,,,2105.0
2019-06-24_2019-06-30_S1B_S1A_T2.tif,2019-06-24,2019-06-30,2019/06/27,,,,
2016-04-17_2016-04-29_S1A_S1A_T2.tif,2016-04-17,2016-04-29,2016/04/23,,,,
2019-02-05_2019-02-11_S1B_S1A.tif,2019-02-05,2019-02-11,2019/02/08,,,,
2019-09-17_2019-09-29_S1A_S1A.tif,2019-09-17,2019-09-29,2019/09/23,,6447.0,3136.0,1954.0
2017-03-07_2017-03-19_S1A_S1A.tif,2017-03-07,2017-03-19,2017/03/13,,,,
2022-09-25_2022-10-07_S1A_S1A.tif,2022-09-25,2022-10-07,2022/10/01,,6375.0,3058.0,1891.0
2021-01-22_2021-01-28_S1B_S1A.tif,2021-01-22,2021-01-28,2021/01/25,,,,
2017-06-22_2017-07-04_S1B_S1B_T2.tif,2017-06-22,2017-07-04,2017/06/28,,,,
2019-04-19_2019-05-01_S1A_S1A.tif,2019-04-19,2019-05-01,2019/04/25,10307.0,6824.0,,1901.0
2021-08-12_2021-08-18_S1B_S1A.tif,2021-08-12,2021-08-18,2021/08/15,,7631.0,3299.0,2055.0
2019-09-11_2019-09-17_S1B_S1A_T2.tif,2019-09-11,2019-09-17,2019/09/14,,,,
2020-01-02_2020-01-08_S1B_S1A.tif,2020-01-02,2020-01-08,2020/01/05,,,3098.0,1842.0
2021-11-23_2021-11-29_S1B_S1A_T2.tif,2021-11-23,2021-11-29,2021/11/26,,,,
2017-03-01_2017-03-07_S1B_S1A.tif,2017-03-01,2017-03-07,2017/03/04,,,,1717.0
2021-01-19_2021-01-31_S1A_S1A.tif,2021-01-19,2021-01-31,2021/01/25,,,,
2020-05-06_2020-05-12_S1B_S1A.tif,2020-05-06,2020-05-12,2020/05/09,,,,
2019-04-14_2019-04-26_S1A_S1A.tif,2019-04-14,2019-04-26,2019/04/20,,6831.0,,1849.0
2020-08-29_2020-09-04_S1B_S1A_T2.tif,2020-08-29,2020-09-04,2020/09/01,,,,
2020-06-30_2020-07-12_S1B_S1B_T2.tif,2020-06-30,2020-07-12,2020/07/06,,,,
2018-07-18_2018-07-30_S1B_S1B.tif,2018-07-18,2018-07-30,2018/07/24,,7188.0,3186.0,1916.0
2017-06-03_2017-06-15_S1B_S1B.tif,2017-06-03,2017-06-15,2017/06/09,,,,
2017-08-28_2017-09-09_S1B_S1B.tif,2017-08-28,2017-09-09,2017/09/03,,6630.0,3043.0,1837.0
2018-04-25_2018-05-01_S1B_S1A.tif,2018-04-25,2018-05-01,2018/04/28,,,,2021.0
